;FILENAME;URL;TYPE;FICHIER;MASQUE;LUMINOSITE;LUMINOSITE-CORR;CONTRASTE;CONTRASTE-CORR;LUMINOSITE-CORR2;CONTRASTE-CORR2
3620;Lung_Opacity-5;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-5.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-5.png;211.99337815013251;176.23563494815494;1.0;1.0;176.7676018836783;0.9921875
3638;Lung_Opacity-23;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-23.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-23.png;226.47484927461664;208.7885258554155;0.6887417218543046;0.6831683168316832;209.2026992696122;0.6776315789473685
3699;Lung_Opacity-84;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-84.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-84.png;199.51425599266227;183.23548953591123;1.0;1.0;183.7697644152281;0.9921875
3735;Lung_Opacity-120;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-120.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-120.png;216.15144125904632;210.0092951980403;0.504424778761062;0.5;210.54074890842807;0.49560117302052786
3771;Lung_Opacity-156;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-156.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-156.png;232.37329560072035;205.39661748750012;0.6776315789473685;0.6776315789473685;205.8312993370302;0.6721311475409836
3798;Lung_Opacity-183;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-183.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-183.png;209.6716032259147;202.1375487969933;0.7114093959731543;0.7114093959731543;202.61740412670906;0.705685618729097
3816;Lung_Opacity-201;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-201.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-201.png;213.13563606671067;193.61115647475975;0.795774647887324;0.795774647887324;194.12275173136314;0.7894736842105263
3840;Lung_Opacity-225;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-225.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-225.png;213.096441874252;195.9727072404112;0.8085106382978723;0.8085106382978723;196.39093302768438;0.8021201413427562
3851;Lung_Opacity-236;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-236.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-236.png;231.90265209561412;216.26826321853224;0.5692307692307692;0.5644171779141104;216.72464313531455;0.5596330275229358
3905;Lung_Opacity-290;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-290.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-290.png;217.72458921041152;195.12411494278587;0.6887417218543046;0.6666666666666666;195.64002310154683;0.6612377850162866
3962;Lung_Opacity-347;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-347.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-347.png;216.5053746602387;190.46835046587844;0.9245283018867924;0.9172932330827068;190.93419851761314;0.9101123595505618
4018;Lung_Opacity-403;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-403.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-403.png;210.3647162783414;198.5671189360298;0.8279569892473119;0.8279569892473119;198.96528852586547;0.8214285714285714
4026;Lung_Opacity-411;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-411.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-411.png;216.8274739656156;200.358418809633;1.0;1.0;200.83657469614073;0.9921875
4079;Lung_Opacity-464;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-464.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-464.png;211.2294381494614;194.77319045648255;0.7114093959731543;0.7114093959731543;195.31457718835284;0.705685618729097
4082;Lung_Opacity-467;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-467.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-467.png;233.0305477567365;214.01634209908167;0.6088328075709779;0.59375;214.43101950362617;0.5887850467289719
4174;Lung_Opacity-559;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-559.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-559.png;231.9241395510117;211.5635619288375;1.0;0.9921875;211.92444209091556;0.9844357976653697
4205;Lung_Opacity-590;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-590.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-590.png;220.88981107593875;179.47996107426093;0.8214285714285714;0.8214285714285714;180.07682163299887;0.8149466192170819
4240;Lung_Opacity-625;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-625.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-625.png;202.76040536459325;171.10873480162414;0.9691119691119692;0.9691119691119692;171.58457238158482;0.9615384615384616
4270;Lung_Opacity-655;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-655.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-655.png;201.5165042896612;190.3231731188689;0.9615384615384616;0.9615384615384616;190.82908351995;0.9540229885057471
4349;Lung_Opacity-734;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-734.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-734.png;237.02761714074788;219.22135099159965;0.5548780487804879;0.5548780487804879;219.6244333283481;0.5501519756838906
4445;Lung_Opacity-830;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-830.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-830.png;217.5418619478529;203.86004630820685;0.6612377850162866;0.6612377850162866;204.3536427484113;0.6558441558441559
4448;Lung_Opacity-833;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-833.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-833.png;233.48144875336965;215.2178722833078;0.5454545454545454;0.5454545454545454;215.69360486533841;0.540785498489426
4483;Lung_Opacity-868;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-868.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-868.png;214.363139114775;207.61096632028725;0.8085106382978723;0.8085106382978723;208.05024665447846;0.8021201413427562
4488;Lung_Opacity-873;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-873.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-873.png;230.30695406091652;213.60820348765677;1.0;1.0;213.90816556377322;0.9921875
4491;Lung_Opacity-876;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-876.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-876.png;230.919754812586;215.31100323262604;0.5454545454545454;0.536144578313253;215.7598735236681;0.5315315315315315
4503;Lung_Opacity-888;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-888.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-888.png;222.47345107996557;194.32422456124647;0.59375;0.59375;194.92297700354572;0.5887850467289719
4536;Lung_Opacity-921;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-921.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-921.png;205.0786120960616;187.38353038556616;0.8085106382978723;0.8021201413427562;187.9106996910142;0.795774647887324
4538;Lung_Opacity-923;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-923.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-923.png;207.92991129853127;183.69511526716704;0.9540229885057472;0.9540229885057472;184.16313679216253;0.9465648854961832
4556;Lung_Opacity-941;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-941.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-941.png;223.80423037773627;198.87584031498528;0.5548780487804879;0.5548780487804879;199.46150129323343;0.5501519756838906
4570;Lung_Opacity-955;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-955.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-955.png;217.11989798771825;193.12027829666332;1.0;1.0;193.59260684155916;0.9921875
4612;Lung_Opacity-997;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-997.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-997.png;231.2912047963669;203.5371416427109;0.6139240506329114;0.6139240506329114;203.9746272582443;0.6088328075709779
4615;Lung_Opacity-1000;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1000.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1000.png;228.64405319851008;214.055569848212;0.4010989010989011;0.4010989010989011;214.56353631983572;0.3972602739726027
4641;Lung_Opacity-1026;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1026.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1026.png;239.35957092202548;220.70205031263632;0.4868804664723032;0.4868804664723032;221.16929671160315;0.48255813953488375
4646;Lung_Opacity-1031;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1031.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1031.png;212.3812597174528;193.5068064115614;0.7525773195876289;0.7465753424657534;193.98465596010934;0.7406143344709898
4702;Lung_Opacity-1087;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1087.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1087.png;218.95092896052617;198.53228711088244;0.5789473684210527;0.5789473684210527;199.09860791993543;0.5740740740740741
4703;Lung_Opacity-1088;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1088.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1088.png;221.9540385454301;202.37038735584613;0.7346938775510204;0.7346938775510204;202.7749291796475;0.7288135593220338
4705;Lung_Opacity-1090;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1090.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1090.png;209.1443496157761;186.65935504077132;0.8478260869565217;0.8411552346570397;187.1776064981858;0.8345323741007195
4721;Lung_Opacity-1106;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1106.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1106.png;220.39732217760428;198.4752743257905;0.8085106382978723;0.8021201413427562;198.8891457299426;0.795774647887324
4726;Lung_Opacity-1111;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1111.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1111.png;224.45172872786657;207.15091553785751;0.6666666666666666;0.6612377850162866;207.60123943369516;0.6558441558441559
4751;Lung_Opacity-1136;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1136.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1136.png;213.0185120971801;189.25740204248277;0.8478260869565217;0.8411552346570397;189.71928997917166;0.8345323741007195
4758;Lung_Opacity-1143;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1143.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1143.png;235.1862842697509;217.36520844285857;1.0;1.0;217.62980775068118;0.9921875
4793;Lung_Opacity-1178;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1178.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1178.png;230.13892462053;207.32962718537823;0.6037735849056604;0.6037735849056604;207.79226927874248;0.5987460815047022
4812;Lung_Opacity-1197;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1197.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1197.png;203.4107448462545;189.7697341193052;0.8545454545454545;0.8478260869565217;190.29547219107207;0.8411552346570397
4838;Lung_Opacity-1223;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1223.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1223.png;226.92368094316615;206.2542589009072;0.7525773195876289;0.7465753424657534;206.68606691498746;0.7406143344709898
4872;Lung_Opacity-1257;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1257.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1257.png;212.03169986912897;180.4075122202213;0.8021201413427562;0.8021201413427562;180.97548446898801;0.795774647887324
5067;Lung_Opacity-1452;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1452.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1452.png;235.75683717184373;218.7670495855751;0.5740740740740741;0.5692307692307692;219.24586688303518;0.5644171779141104
5075;Lung_Opacity-1460;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1460.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1460.png;217.6704287424078;183.4284851399873;0.7586206896551724;0.7586206896551724;184.01217471654283;0.7525773195876289
5082;Lung_Opacity-1467;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1467.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1467.png;223.32586883815617;205.8045435733381;0.705685618729097;0.705685618729097;206.2299809077949;0.7
5144;Lung_Opacity-1529;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1529.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1529.png;226.167302379168;213.05622979608728;0.7586206896551724;0.7586206896551724;213.45252783144164;0.7525773195876289
5190;Lung_Opacity-1575;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1575.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1575.png;212.1448417802933;194.13602756121296;1.0;1.0;194.72799929849475;0.9921875
5193;Lung_Opacity-1578;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1578.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1578.png;205.1819554591112;166.1912730282659;1.0;1.0;166.78046148120532;0.9921875
5199;Lung_Opacity-1584;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Lung_Opacity;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Lung_Opacity-1584.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Lung_Opacity-1584.png;219.6760774487981;192.02291920672027;0.7171717171717171;0.7171717171717171;192.55332997797979;0.7114093959731543
